timestamp,@GV.HRR_kWLastMinAve,@GV.HRR_kVAR,@GV.HRR_kW,@GV.SD_04,@GV.SD_05,@GV.SD_38,@GV.primaryLovatoReadings.EqvPowerFactor,@GV.primaryLovatoReadings.EqvActivePower,@GV.primaryLovatoReadings.EqvReactivePower,@GV.primaryLovatoReadings.L1PhaseVoltage,@GV.primaryLovatoReadings.L2PhaseVoltage,@GV.primaryLovatoReadings.L3PhaseVoltage,@GV.HRR_WTCorrectedWindSpeed,@GV.primaryLovatoReadings.L1Current,@GV.primaryLovatoReadings.L2Current,@GV.primaryLovatoReadings.L3Current,@GV.HRR_GeneratorWindingTemp,@GV.HRR_NacelleAirTemp,@GV.HRR_OutsideAirTemp,@GV.HRR_GearboxOilTemp,@GV.HRR_GeneratorWindingTemp
2013-04-15 19:39:11.443000,552,-176,656,0,0,0,9632,6363,-1765,24882,24841,24846,97,1004,951,978,739,164,113,637,739
2013-04-15 19:39:53.703000,630,-132,529,0,0,0,9699,5292,-1327,24805,24784,24791,86,698,652,648,744,162,114,634,744
2013-04-15 19:40:10.287000,628,-161,605,0,0,0,9663,6053,-1610,24837,24816,24818,87,874,822,850,746,162,112,639,746
2013-04-15 19:40:27.352000,595,-134,533,0,0,0,9697,5332,-1340,24839,24812,24818,77,801,751,776,748,160,113,641,748
2013-04-15 19:40:44.176000,546,-127,563,0,0,0,9672,5103,-1274,24806,24812,24796,88,709,665,685,748,162,111,641,748
2013-04-15 19:41:00.850000,566,-165,620,0,0,0,9657,6010,-1654,24830,24797,24799,89,784,734,794,747,164,111,637,747
2013-04-15 19:41:17.454000,566,-147,569,0,0,0,9682,5696,-1472,24828,24807,24808,81,803,756,780,750,162,111,640,750
2013-04-15 19:41:34.248000,564,-200,694,0,0,0,9608,6943,-2000,24828,24837,24808,99,980,926,955,748,161,112,640,748
2013-04-15 19:41:51.172000,582,-123,559,0,0,0,9691,5026,-1233,24824,24810,24796,78,731,689,711,750,161,112,642,750
2013-04-15 19:42:07.996000,546,-157,653,0,0,0,9635,5866,-1578,24867,24846,24822,90,882,833,863,750,162,112,642,750
2013-04-15 19:42:24.821000,526,-76,360,0,0,0,9781,3606,-765,24736,24759,24749,70,565,525,512,748,161,113,642,748
2013-04-15 19:42:41.645000,485,-76,455,0,0,0,9735,4558,-1068,24804,24804,24772,72,712,671,697,748,162,112,641,748
2013-04-15 19:42:58.569000,455,-135,543,0,0,0,9701,5439,-1358,24791,24796,24771,88,669,630,652,747,163,112,639,747
2013-04-15 19:43:22.403000,469,-159,598,0,0,0,9662,5983,-1593,24834,24827,24799,88,807,762,789,744,161,111,641,744
2013-04-15 19:43:39.228000,504,-193,676,0,0,0,9613,6764,-1937,24855,24843,24833,93,967,913,948,742,163,112,641,742
2013-04-15 19:43:56.152000,557,-145,557,0,0,0,9677,5712,-1455,24826,24822,24802,82,794,746,772,745,161,112,640,745
2013-04-15 19:44:12.976000,550,-98,427,0,0,0,9744,4278,-986,24800,24767,24764,70,595,554,713,743,161,112,641,743
2013-04-15 19:44:29.800000,526,-143,564,0,0,0,9689,5640,-1437,24779,24788,24771,79,673,628,651,744,161,112,641,744
2013-04-15 19:44:46.725000,496,-143,506,0,0,0,9704,5063,-1259,24809,24790,24787,78,775,726,749,741,160,113,634,741
2013-04-15 19:45:03.649000,460,-82,418,0,0,0,9767,3833,-821,24754,24760,24751,74,569,529,548,740,160,113,641,740
2013-04-15 19:45:20.473000,428,-57,292,0,0,0,9757,2659,-579,24731,24733,24744,73,484,449,465,736,161,112,638,736
2013-04-15 19:45:37.398000,371,-57,250,0,0,0,9741,2509,-576,24727,24697,24702,61,345,311,423,735,165,111,641,735
2013-04-15 19:45:53.911000,337,-89,398,0,0,0,9755,3988,-897,24785,24786,24787,68,621,577,599,735,168,111,637,735
2013-04-15 19:46:10.846000,320,-60,263,0,0,0,9736,2636,-608,24729,24726,24741,63,412,376,391,729,167,113,641,729
2013-04-15 19:46:27.770000,351,-110,468,0,0,0,9730,4682,-1107,24829,24834,24819,83,674,630,651,728,166,111,638,728
2013-04-15 19:46:44.594000,390,-121,503,0,0,0,9721,5104,-1218,24812,24810,24795,83,656,614,637,723,163,112,638,723
2013-04-15 19:47:01.719000,383,-65,297,0,0,0,9761,2972,-659,24761,24747,24751,62,411,376,446,723,163,113,633,723
2013-04-15 19:48:08.525000,447,-127,522,0,0,0,9714,5228,-1277,24871,24897,24891,84,822,770,703,716,162,113,637,716
2013-04-15 19:48:25.539000,523,-127,609,0,0,0,9669,6096,-1607,24717,24710,24709,93,808,756,786,715,162,112,635,715
2013-04-15 19:48:42.664000,565,-100,454,0,0,0,9764,4543,-1003,24711,24731,24710,76,749,700,728,718,163,111,638,718
2013-04-15 19:48:59.338000,539,-90,463,0,0,0,9741,4091,-900,24664,24677,24679,79,613,566,594,718,165,113,637,718
2013-04-15 19:49:16.122000,530,-79,388,0,0,0,9796,3886,-795,24708,24715,24703,72,589,544,686,720,165,112,636,720
2013-04-15 19:49:32.936000,484,-148,573,0,0,0,9680,5739,-1485,24732,24736,24716,86,761,714,745,719,165,113,633,719
2013-04-15 19:49:49.660000,474,-139,552,0,0,0,9694,5525,-1396,24706,24733,24707,85,763,714,751,720,163,112,636,720
2013-04-15 19:50:06.484000,499,-141,602,0,0,0,9651,5701,-1418,24773,24781,24750,86,866,818,851,720,164,113,637,720
2013-04-15 19:50:23.409000,525,-97,437,0,0,0,9759,4379,-977,24675,24613,24597,70,500,464,669,722,165,113,637,722
2013-04-15 19:50:40.233000,547,-190,676,0,0,0,9628,6762,-1900,24691,24669,24667,95,1024,970,1002,721,165,114,637,721
2013-04-15 19:50:57.157000,581,-115,500,0,0,0,9744,5000,-1151,24657,24638,24626,84,839,788,1002,723,162,112,637,723
2013-04-15 19:51:13.881000,567,-81,413,0,0,0,9795,3895,-810,24610,24587,24601,72,594,552,569,726,161,112,637,726
2013-04-15 19:51:30.906000,560,-77,376,0,0,0,9794,3767,-774,24573,24574,24600,69,509,552,451,726,162,112,637,726
2013-04-15 19:51:47.830000,518,-183,651,0,0,0,9623,6514,-1838,24661,24637,24640,104,866,811,841,725,163,112,638,725
2013-04-15 19:52:04.654000,540,-147,568,0,0,0,9681,5688,-1473,24665,24637,24656,84,783,735,757,729,164,113,638,729
2013-04-15 19:52:21.779000,569,-187,665,0,0,0,9624,6656,-1877,24629,24610,24604,95,1055,995,1028,730,164,113,637,730
2013-04-15 19:52:38.703000,630,-178,700,0,0,0,9596,6457,-1787,24643,24599,24607,95,959,901,930,731,162,112,638,731
2013-04-15 19:52:55.427000,608,-109,393,0,0,0,9795,4871,-1092,24516,24494,24523,78,677,630,648,735,162,112,638,735
2013-04-15 19:53:12.252000,613,-124,523,0,0,0,9728,5233,-1243,24565,24537,24543,79,719,669,726,736,161,112,633,736
2013-04-15 19:53:29.076000,558,-109,476,0,0,0,9746,4764,-1093,24478,24451,24487,72,532,489,501,737,163,112,637,737
2013-04-15 19:53:46,456,-53,250,0,0,0,9779,2509,-535,24421,24403,24434,63,372,335,343,735,167,113,641,735
2013-04-15 19:54:02.824000,406,-113,359,0,0,0,9783,4892,-1131,24507,24485,24505,75,608,567,579,732,163,113,640,732
2013-04-15 19:54:19.648000,377,-108,425,0,0,0,9766,4736,-937,24537,24473,24487,80,619,576,676,730,160,112,636,730
2013-04-15 19:54:36.473000,407,-90,420,0,0,0,9777,4206,-904,24495,24483,24498,73,583,605,557,727,159,113,638,727
2013-04-15 19:54:53.197000,451,-136,550,0,0,0,9705,5505,-1365,24553,24516,24529,87,827,774,798,727,159,112,639,727
2013-04-15 19:55:11.924000,531,-224,678,0,0,0,9611,7385,-1948,24580,24513,24537,100,905,848,978,726,158,113,637,726
2013-04-15 19:55:29.950000,567,-181,656,0,0,0,9639,6563,-1811,24563,24534,24544,93,977,922,949,729,159,112,637,729
2013-04-15 19:55:46.974000,642,-177,640,0,0,0,9638,6404,-1770,24591,24554,24550,97,1057,996,1025,732,159,113,638,732
2013-04-15 19:56:03.728000,651,-126,527,0,0,0,9722,5270,-1266,24525,24485,24503,84,717,669,687,734,162,112,640,734
2013-04-15 19:56:20.522000,602,-56,407,0,0,0,9772,2871,-565,24454,24429,24459,65,525,484,497,736,162,114,637,736
2013-04-15 19:56:37.246000,506,-63,313,0,0,0,9772,3131,-630,24468,24431,24457,78,459,423,491,736,161,112,640,736
2013-04-15 19:56:54.271000,445,-105,474,0,0,0,9762,4741,-1050,24482,24466,24477,69,571,423,545,733,162,113,640,733
2013-04-15 19:57:11.195000,386,-61,318,0,0,0,9818,3186,-615,24435,24424,24452,66,468,429,444,731,162,112,638,731
2013-04-15 19:57:28.019000,416,-61,648,0,0,0,9635,6705,-1861,24565,24552,24558,91,962,903,939,729,163,113,638,729
2013-04-15 19:57:44.944000,473,-121,590,0,0,0,9677,5145,-1538,24578,24555,24555,89,881,826,851,729,163,113,636,729
2013-04-15 19:58:01.668000,516,-121,379,0,0,0,9783,3797,-802,24494,24484,24502,80,543,498,520,728,163,111,639,728
2013-04-15 19:58:18.492000,577,-190,674,0,0,0,9625,6745,-1900,24598,24566,24584,99,986,924,957,730,162,111,638,730
2013-04-15 19:58:35.316000,579,-116,499,0,0,0,9741,4939,-1169,24548,24545,24570,85,766,711,738,729,165,112,640,729
2013-04-15 19:58:52.240000,574,-160,604,0,0,0,9664,6046,-1606,24577,24585,24597,95,1012,951,784,731,163,112,636,731
2013-04-15 19:59:09.666000,606,-139,562,0,0,0,9706,5622,-1390,24574,24535,24573,84,785,728,777,733,165,112,637,733
2013-04-15 19:59:51.926000,591,-141,565,0,0,0,9698,5651,-1419,24532,24516,24536,89,769,713,741,736,160,113,640,736
2013-04-15 20:00:09.051000,558,-109,471,0,0,0,9739,4712,-1096,24472,24485,24500,78,682,628,657,736,164,112,641,736
2013-04-15 20:00:51.011000,451,-69,332,0,0,0,9786,3328,-697,24422,24375,24412,61,426,382,521,732,162,112,638,732
2013-04-15 20:01:07.835000,393,-65,316,0,0,0,9789,3167,-659,24371,24372,24395,71,397,359,370,730,162,111,639,730
2013-04-15 20:01:24.960000,355,-82,389,0,0,0,9783,3898,-824,24496,24478,24500,69,642,598,615,727,162,111,638,727
2013-04-15 20:01:41.784000,338,-78,330,0,0,0,9792,3712,-789,24440,24425,24448,69,452,414,424,723,164,112,638,723
2013-04-15 20:01:58.608000,336,-81,321,0,0,0,9792,3748,-812,24455,24439,24459,68,511,470,505,720,162,111,636,720
2013-04-15 20:02:15.433000,363,-66,325,0,0,0,9800,3259,-661,24412,24402,24416,70,440,404,415,719,162,112,634,719
2013-04-15 20:02:32.117000,327,-52,209,0,0,0,9698,2099,-524,24298,24315,24351,57,199,175,182,715,159,112,639,715
2013-04-15 20:02:48.881000,273,-55,239,0,0,0,9738,1965,-558,24383,24383,24413,51,311,278,287,712,163,111,637,712
2013-04-15 20:04:00.083000,466,-138,453,0,0,0,9752,5584,-1384,24521,24505,24510,88,741,694,713,703,161,112,632,703
2013-04-15 20:04:16.907000,487,-72,356,0,0,0,9799,3565,-725,24463,24438,24452,70,535,454,506,703,163,112,631,703
2013-04-15 20:04:34.132000,461,-63,319,0,0,0,9807,3198,-635,24424,24392,24451,64,457,453,428,703,161,112,634,703
2013-04-15 20:04:50.956000,438,-168,628,0,0,0,9659,6286,-1681,24556,24392,24545,93,894,839,864,701,160,111,634,701
2013-04-15 20:05:08.181000,480,-165,618,0,0,0,9660,6184,-1654,24582,24550,24538,97,1091,1032,1063,704,158,112,635,704
2013-04-15 20:05:25.005000,519,-78,368,0,0,0,9780,3681,-785,24519,24484,24497,69,649,604,621,705,162,113,632,705
2013-04-15 20:05:41.589000,525,-82,441,0,0,0,9759,4005,-828,24512,24472,24504,79,653,607,624,706,162,111,635,706
2013-04-15 20:05:58.854000,486,-84,404,0,0,0,9791,3282,-840,24485,24437,24486,67,552,504,604,706,164,112,633,706
2013-04-15 20:06:15.678000,431,-114,484,0,0,0,9733,4840,-1141,24485,24473,24497,84,678,701,650,704,164,111,632,704
2013-04-15 20:06:32.342000,452,-139,557,0,0,0,9699,5575,-1398,24506,24476,24483,87,681,637,654,705,164,113,635,705
2013-04-15 20:06:52.030000,506,-167,612,0,0,0,9645,6124,-1676,24550,24512,24522,84,775,728,747,704,162,112,635,704
2013-04-15 20:07:09.155000,570,-165,611,0,0,0,9653,6118,-1652,24564,24535,24551,92,990,934,963,708,161,112,635,708
2013-04-15 20:07:29.584000,572,-153,587,0,0,0,9672,5871,-1539,24531,24513,24513,79,811,761,786,709,163,112,635,709
2013-04-15 20:07:46.509000,556,-120,505,0,0,0,9727,5056,-1205,24686,24660,24666,83,788,738,705,710,160,111,635,710
2013-04-15 20:08:03.233000,517,-76,366,0,0,0,9786,3665,-768,24637,24600,24628,68,569,525,540,711,160,112,631,711
2013-04-15 20:08:20.057000,483,-118,491,0,0,0,9721,4912,-1182,24668,24630,24657,82,630,587,600,712,160,112,633,712
2013-04-15 20:08:37.182000,471,-99,440,0,0,0,9753,4402,-996,24652,24632,24646,80,660,617,633,709,160,112,631,709
2013-04-15 20:08:54.206000,444,-139,454,0,0,0,9735,5421,-1394,24690,24659,24654,75,724,682,698,708,162,111,634,708
2013-04-15 20:09:11.231000,504,-146,651,0,0,0,9617,5710,-1394,24718,24671,24667,98,829,781,865,711,162,112,634,711
2013-04-15 20:09:28.355000,498,-77,352,0,0,0,9768,3523,-770,24578,24568,24578,69,492,458,473,710,164,111,635,710
2013-04-15 20:09:45.580000,519,-171,615,0,0,0,9634,6159,-1711,24698,24660,24641,93,819,776,877,710,165,112,633,710
2013-04-15 20:10:02.604000,519,-175,633,0,0,0,9637,6331,-1753,24686,24668,24644,97,848,801,828,711,162,111,635,711
2013-04-15 20:10:19.529000,554,-202,688,0,0,0,9594,6880,-2022,24697,24677,24657,91,877,827,857,711,163,112,636,711
2013-04-15 20:10:36.453000,575,-76,352,0,0,0,9769,3520,-766,24618,24627,24627,71,492,459,476,714,164,112,637,714
2013-04-15 20:10:53.277000,526,-93,383,0,0,0,9778,4148,-937,24643,24656,24646,79,610,571,570,714,165,112,637,714
2013-04-15 20:11:10.101000,477,-125,521,0,0,0,9719,5210,-1258,24688,24670,24644,79,716,674,727,715,164,111,635,715
2013-04-15 20:11:34.036000,474,-146,561,0,0,0,9693,5589,-1744,24695,24699,24672,84,904,858,753,712,162,111,636,712
2013-04-15 20:11:53.664000,474,-82,378,0,0,0,9768,3783,-828,24629,24584,24591,68,514,475,548,712,164,112,636,712
2013-04-15 20:12:14.294000,458,-70,332,0,0,0,9783,3328,-705,24625,24626,24626,74,580,541,524,712,161,111,636,712
2013-04-15 20:12:31.218000,466,-190,661,0,0,0,9606,6610,-1909,24698,24655,24669,96,913,859,885,711,158,112,636,711
2013-04-15 20:12:48.142000,509,-131,528,0,0,0,9704,5284,-1314,24706,24679,24691,79,817,766,784,710,161,112,634,710
2013-04-15 20:13:05.267000,561,-166,554,0,0,0,9690,6053,-1663,24693,24661,24669,94,791,742,764,710,162,112,632,710
2013-04-15 20:13:22.392000,622,-123,624,0,0,0,9638,5019,-1236,24699,24657,24677,84,860,811,835,713,162,113,635,713
2013-04-15 20:13:39.066000,597,-145,594,0,0,0,9652,5655,-1456,24694,24678,24665,89,813,767,793,715,163,112,634,715
2013-04-15 20:13:55.639000,594,-115,490,0,0,0,9733,4903,-1153,24683,24685,24661,86,826,781,708,718,162,112,637,718
2013-04-15 20:14:12.564000,608,-212,701,0,0,0,9570,7011,-2125,24731,24684,24683,97,959,907,932,719,161,113,634,719
2013-04-15 20:14:29.488000,608,-161,610,0,0,0,9647,5961,-1618,24708,24682,24662,90,811,769,787,721,162,112,635,721
2013-04-15 20:14:46.212000,593,-126,518,0,0,0,9712,5183,-1269,24729,24666,24661,83,760,719,811,723,162,112,638,723
2013-04-15 20:15:28.773000,455,-106,458,0,0,0,9741,4583,-1062,24680,24641,24642,77,662,622,633,722,160,111,637,722
2013-04-15 20:15:46.198000,446,-138,547,0,0,0,9694,5470,-1384,24700,24645,24632,82,793,684,769,719,159,112,637,719
2013-04-15 20:16:03.223000,477,-171,621,0,0,0,9641,6213,-1710,24707,24680,24648,85,856,815,834,718,161,112,636,718
2013-04-15 20:16:20.147000,534,-115,477,0,0,0,9721,4775,-1151,24700,24642,24639,69,782,745,759,719,160,112,635,719
2013-04-15 20:16:36.971000,548,-163,606,0,0,0,9655,6062,-1633,24700,24669,24645,86,803,765,781,720,162,112,636,720
2013-04-15 20:16:53.996000,563,-241,701,0,0,0,9566,7663,-2416,24755,24688,24672,101,975,929,948,719,161,112,635,719
2013-04-15 20:17:10.650000,585,-236,761,0,0,0,9551,7617,-2361,24735,24714,24695,93,1076,1025,996,723,161,111,636,723
2013-04-15 20:17:27.644000,622,-188,660,0,0,0,9616,6600,-1882,24727,24676,24654,104,946,915,924,723,162,112,638,723
2013-04-15 20:17:44.368000,660,-222,724,0,0,0,9559,7247,-2223,24703,24660,24648,100,938,892,916,727,164,112,635,727
2013-04-15 20:18:01.293000,653,-125,624,0,0,0,9642,5072,-1250,24678,24637,24638,79,777,732,751,728,163,112,638,728
2013-04-15 20:18:18.007000,637,-197,675,0,0,0,9598,6757,-1973,24708,24681,24677,91,967,918,893,730,162,111,638,730
2013-04-15 20:18:34.941000,635,-198,686,0,0,0,9605,6863,-1986,24713,24671,24660,90,900,856,875,732,162,112,636,732
2013-04-15 20:18:51.615000,607,-143,549,0,0,0,9673,5498,-1439,24662,24627,24628,82,691,651,666,734,160,112,638,734
2013-04-15 20:19:09.591000,600,-119,489,0,0,0,9716,4897,-1190,24694,24663,24652,72,824,780,798,735,160,112,639,735
2013-04-15 20:19:27.316000,534,-93,424,0,0,0,9764,4242,-936,24634,24623,24636,78,658,617,542,735,164,109,639,735
2013-04-15 20:19:44.441000,473,-107,456,0,0,0,9733,4563,-1074,24625,24610,24596,77,594,597,572,733,163,111,640,733
2013-04-15 20:20:02.968000,426,-110,444,0,0,0,9757,4745,-1108,24641,24594,24599,77,608,572,582,729,163,112,637,729
2013-04-15 20:20:19.892000,418,-160,556,0,0,0,9684,5915,-1602,24697,24661,24664,92,815,770,788,727,162,111,638,727
2013-04-15 20:20:36.716000,477,-140,552,0,0,0,9692,5524,-1402,24728,24673,24675,81,865,719,836,724,159,111,638,724
2013-04-15 20:20:53.641000,518,-129,512,0,0,0,9696,5121,-1290,24659,24623,24635,87,667,627,641,724,158,113,635,724
2013-04-15 20:21:10.204000,546,-107,439,0,0,0,9741,4563,-1074,24689,24662,24656,78,664,625,639,725,160,111,638,725
2013-04-15 20:21:26.728000,549,-135,529,0,0,0,9688,5295,-1353,24690,24699,24687,85,877,830,703,724,160,111,635,724
2013-04-15 20:21:43.913000,528,-97,529,0,0,0,9741,4220,-978,24658,24636,24641,73,576,537,548,725,162,110,636,725
2013-04-15 20:22:00.837000,510,-152,581,0,0,0,9670,5812,-1529,24757,24716,24719,88,798,752,774,724,162,111,636,724
2013-04-15 20:22:17.661000,532,-109,525,0,0,0,9714,4725,-1091,24683,24678,24668,71,600,562,576,726,161,111,637,726
2013-04-15 20:22:34.486000,511,-159,550,0,0,0,9681,6005,-1592,24790,24735,24739,82,863,818,838,725,162,111,636,725
2013-04-15 20:22:51.710000,556,-182,643,0,0,0,9619,5366,-1828,24780,24728,24727,84,788,744,860,725,164,111,631,725
2013-04-15 20:23:10.738000,561,-225,761,0,0,0,9548,7475,-2250,24830,24763,24751,96,1052,1001,1023,726,165,111,637,726
2013-04-15 20:23:59.007000,525,-108,457,0,0,0,9729,4578,-1085,24676,24692,24699,80,741,693,633,726,162,111,639,726
2013-04-15 20:24:15.591000,470,-93,405,0,0,0,9746,4058,-930,24711,24696,24696,76,701,655,678,724,164,113,638,724
2013-04-15 20:24:32.235000,419,-90,397,0,0,0,9751,3975,-904,24689,24694,24683,76,715,669,694,723,162,111,638,723
2013-04-15 20:24:48.989000,422,-117,538,0,0,0,9730,4962,-1174,24736,24720,24711,79,758,712,737,721,162,112,637,721
2013-04-15 20:25:05.513000,424,-109,469,0,0,0,9738,4690,-1094,24716,24725,24731,82,735,689,715,718,162,112,634,718
2013-04-15 20:25:22.427000,466,-119,489,0,0,0,9713,4896,-1197,24778,24746,24745,85,720,675,695,717,159,111,638,717
2013-04-15 20:25:39.351000,481,-82,372,0,0,0,9762,3728,-826,24709,24697,24717,70,543,502,518,717,160,112,638,717
2013-04-15 20:25:56.176000,428,-61,270,0,0,0,9753,2709,-610,24611,24613,24606,63,316,292,298,716,159,111,637,716
2013-04-15 20:26:12.799000,353,-59,227,0,0,0,9697,1548,-598,24579,24615,24618,55,345,314,312,711,160,110,634,711
2013-04-15 20:26:29.724000,250,-67,298,0,0,0,9751,2988,-676,24567,24641,24645,62,413,381,226,707,161,111,634,707
2013-04-15 20:26:46.548000,226,-62,274,0,0,0,9748,2746,-626,24627,24622,24642,65,427,391,403,704,160,110,632,704
2013-04-15 20:27:33.916000,498,-223,732,0,0,0,9562,7352,-2232,24777,24731,24721,100,994,942,967,701,158,111,633,701
2013-04-15 20:27:53.745000,597,-172,636,0,0,0,9622,6193,-1722,24763,24733,24738,96,910,859,967,705,158,111,633,705
2013-04-15 20:28:10.389000,648,-157,518,0,0,0,9695,5795,-1570,24731,24726,24715,88,795,747,770,708,158,112,634,708
2013-04-15 20:28:27.193000,619,-139,547,0,0,0,9688,5479,-1398,24720,24697,24698,72,770,649,744,710,159,111,635,710
2013-04-15 20:28:44.017000,563,-220,719,0,0,0,9560,7193,-2209,24757,24726,24719,101,971,915,947,713,157,112,634,713
2013-04-15 20:29:00.841000,555,-184,559,0,0,0,9688,6460,-1841,24697,24692,24694,83,806,755,786,714,158,110,635,714
2013-04-15 20:29:17.355000,547,-80,370,0,0,0,9771,3706,-805,24605,24608,24602,70,473,437,488,715,158,111,635,715
2013-04-15 20:29:34.289000,528,-132,521,0,0,0,9689,5215,-1328,24718,24694,24672,80,801,756,781,715,157,111,633,715
2013-04-15 20:29:51.113000,486,-77,348,0,0,0,9759,3483,-777,24593,24588,24589,72,415,384,396,714,158,112,636,714
2013-04-15 20:30:11.843000,446,-132,484,0,0,0,9728,5229,-1321,24668,24661,24642,82,689,649,679,713,163,110,633,713
2013-04-15 20:30:28.868000,487,-182,511,0,0,0,9623,6464,-1824,24699,24721,24699,90,958,867,763,711,160,111,634,711
2013-04-15 20:31:11.429000,594,-168,620,0,0,0,9643,6118,-1688,24706,24695,24672,86,847,806,830,715,158,110,635,715
2013-04-15 20:31:58.997000,520,-71,337,0,0,0,9780,3370,-718,24658,24665,24632,79,612,576,595,716,161,111,636,716
2013-04-15 20:32:15.821000,502,-159,668,0,0,0,9608,5907,-1595,24700,24714,24654,90,915,872,904,715,159,112,636,715
2013-04-15 20:32:32.746000,515,-94,413,0,0,0,9746,4135,-948,24713,24650,24639,70,552,515,729,717,163,112,636,717
2013-04-15 20:32:49.670000,511,-91,407,0,0,0,9759,4078,-910,24699,24685,24675,79,666,558,649,715,163,112,636,715
2013-04-15 20:33:06.494000,470,-72,338,0,0,0,9777,3383,-724,24654,24660,24648,64,518,484,499,716,167,110,633,716
2013-04-15 20:33:23.168000,384,-58,312,0,0,0,9774,2284,-582,24638,24638,24617,59,469,437,451,713,165,110,636,713
2013-04-15 20:33:39.692000,339,-74,329,0,0,0,9774,3299,-740,24619,24626,24622,67,519,483,451,710,162,110,635,710
2013-04-15 20:33:56.366000,324,-186,646,0,0,0,9608,6462,-1861,24749,24736,24716,91,905,857,886,706,161,111,633,706
2013-04-15 20:34:13.090000,423,-195,570,0,0,0,9658,6732,-1951,24772,24752,24723,101,950,904,931,706,160,111,632,706
2013-04-15 20:34:30.014000,521,-154,583,0,0,0,9665,5833,-1548,24778,24717,24708,91,854,807,910,707,161,111,632,707
2013-04-15 20:34:46.839000,614,-246,782,0,0,0,9539,7824,-2460,24768,24720,24721,101,1079,1023,1054,710,160,111,631,710
2013-04-15 20:35:09.371000,655,-192,665,0,0,0,9604,6653,-1928,24731,24711,24702,96,976,922,893,714,160,111,634,714
2013-04-15 20:35:26.295000,648,-175,637,0,0,0,9642,6377,-1753,24726,24685,24684,94,804,757,910,717,159,111,635,717
2013-04-15 20:35:43.921000,628,-135,539,0,0,0,9689,5359,-1375,24676,24697,24684,84,746,699,628,720,159,111,636,720
2013-04-15 20:36:01.045000,590,-101,439,0,0,0,9745,4870,-1011,24694,24655,24650,79,538,501,598,721,159,111,633,721
2013-04-15 20:36:18.370000,538,-88,458,0,0,0,9730,4045,-1084,24668,24644,24661,71,597,554,571,722,161,111,637,722
2013-04-15 20:36:35.295000,523,-169,652,0,0,0,9629,6152,-1827,24716,24732,24711,92,951,900,841,721,160,112,636,721
2013-04-15 20:36:52.119000,547,-188,654,0,0,0,9608,6546,-1887,24770,24736,24698,95,1029,948,1007,722,160,113,632,722
2013-04-15 20:37:08.943000,571,-117,493,0,0,0,9726,4932,-1176,24702,24697,24679,89,681,642,664,723,162,111,630,723
2013-04-15 20:37:25.647000,575,-92,439,0,0,0,9741,4099,-927,24667,24678,24659,75,534,498,517,723,161,112,637,723
2013-04-15 20:37:42.181000,509,-65,282,0,0,0,9742,2827,-655,24642,24636,24619,60,439,410,404,724,165,110,638,724
2013-04-15 20:37:58.915000,403,-85,384,0,0,0,9742,3847,-850,24700,24706,24683,73,598,563,581,719,166,110,631,719
2013-04-15 20:38:15.739000,355,-112,477,0,0,0,9734,4777,-1121,24709,24694,24673,74,580,545,562,716,164,111,634,716
2013-04-15 20:38:32.463000,367,-149,563,0,0,0,9679,5694,-1496,24792,24759,24741,87,801,761,784,716,163,110,636,716
2013-04-15 20:38:49.387000,436,-94,381,0,0,0,9758,4220,-853,24701,24703,24697,71,593,558,519,715,162,111,631,715
2013-04-15 20:39:07.113000,503,-236,636,0,0,0,9627,7536,-2368,24795,24754,24715,105,998,950,955,712,159,109,634,712
2013-04-15 20:39:24.338000,564,-146,573,0,0,0,9681,5659,-1462,24753,24738,24694,81,751,715,737,713,160,110,634,713
2013-04-15 20:39:42.864000,552,-95,431,0,0,0,9761,4317,-959,24720,24708,24670,75,613,581,664,714,158,110,636,714
2013-04-15 20:40:00.189000,515,-66,300,0,0,0,9761,3002,-667,24656,24642,24619,63,383,359,447,715,161,111,634,715
2013-04-15 20:40:16.913000,404,-55,187,0,0,0,9495,1877,-553,24562,24601,24581,49,251,231,185,712,161,111,634,712
2013-04-15 20:40:33.637000,297,-70,334,0,0,0,9785,3349,-703,24665,24644,24631,70,453,424,432,709,165,109,633,709
2013-04-15 20:40:50.562000,299,-133,499,0,0,0,9722,5371,-1333,24742,24716,24631,81,689,651,432,706,163,111,633,706
2013-04-15 20:41:07.386000,346,-110,391,0,0,0,9779,4687,-835,24756,24755,24732,79,669,635,575,704,163,109,632,704
2013-04-15 20:41:24.110000,393,-74,345,0,0,0,9775,3450,-743,24732,24698,24705,70,487,457,463,703,164,110,629,703
2013-04-15 20:41:40.934000,433,-134,531,0,0,0,9695,5311,-1343,24844,24804,24787,84,868,825,844,701,163,109,627,701
2013-04-15 20:41:57.858000,428,-226,663,0,0,0,9608,7371,-2262,24847,24805,24786,114,947,900,924,700,163,110,633,700
2013-04-15 20:42:14.582000,483,-86,396,0,0,0,9770,3961,-864,24778,24755,24747,75,775,732,719,698,162,110,634,698
2013-04-15 20:42:31.507000,513,-123,498,0,0,0,9706,4982,-1235,24799,24774,24757,84,697,657,675,699,160,112,633,699
2013-04-15 20:42:48.331000,541,-167,607,0,0,0,9639,6077,-1677,24820,24785,24772,100,863,821,844,702,160,110,633,702
2013-04-15 20:43:30.291000,537,-112,706,0,0,0,9579,7061,-2113,24845,24826,24788,93,987,937,1019,703,156,111,627,703
