timestamp,@GV.HRR_kWLastMinAve,@GV.HRR_kVAR,@GV.HRR_kW,@GV.SD_04,@GV.SD_05,@GV.SD_38,@GV.primaryLovatoReadings.EqvPowerFactor,@GV.primaryLovatoReadings.EqvActivePower,@GV.primaryLovatoReadings.EqvReactivePower,@GV.primaryLovatoReadings.L1PhaseVoltage,@GV.primaryLovatoReadings.L2PhaseVoltage,@GV.primaryLovatoReadings.L3PhaseVoltage,@GV.HRR_WTCorrectedWindSpeed,@GV.primaryLovatoReadings.L1Current,@GV.primaryLovatoReadings.L2Current,@GV.primaryLovatoReadings.L3Current,@GV.HRR_GeneratorWindingTemp,@GV.HRR_NacelleAirTemp,@GV.HRR_OutsideAirTemp,@GV.HRR_GearboxOilTemp,@GV.HRR_GeneratorWindingTemp
2013-04-15 23:19:11.623000,599,-139,564,0,0,0,9705,5648,-1399,23726,23752,23630,107,896,874,915,842,171,99,619,842
2013-04-15 23:19:28.448000,600,-162,661,0,0,0,9630,6144,-1622,23754,23771,23634,95,897,876,911,844,171,99,620,844
2013-04-15 23:19:45.272000,626,-218,655,0,0,0,9640,7296,-1806,23779,23771,23640,94,896,874,1069,848,172,98,620,848
2013-04-15 23:20:02.196000,629,-163,617,0,0,0,9668,6177,-1630,23723,23749,23641,100,816,840,830,848,173,99,621,848
2013-04-15 23:20:18.760000,626,-129,538,0,0,0,9724,5384,-1291,23704,23762,23630,90,761,736,782,854,171,98,620,854
2013-04-15 23:20:35.444000,600,-128,531,0,0,0,9719,5317,-1285,23685,23740,23616,91,809,780,831,854,171,97,621,854
2013-04-15 23:20:51.918000,585,-209,699,0,0,0,9578,6996,-2099,23709,23754,23589,107,955,933,1028,855,170,98,620,855
2013-04-15 23:21:08.592000,568,-87,439,0,0,0,9804,4390,-879,23635,23678,23560,89,616,598,634,857,168,99,620,857
2013-04-15 23:21:25.316000,562,-120,512,0,0,0,9734,5126,-1204,23680,23743,23572,91,859,839,886,855,171,98,620,855
2013-04-15 23:21:42.140000,541,-150,586,0,0,0,9679,5832,-1503,23686,23748,23598,98,818,796,872,853,172,99,621,853
2013-04-15 23:21:58.804000,497,-113,498,0,0,0,9752,4986,-1130,23680,23755,23608,91,798,773,751,851,170,99,621,851
2013-04-15 23:22:15.318000,532,-133,544,0,0,0,9713,5449,-1331,23676,23701,23579,86,811,787,827,851,170,99,620,851
2013-04-15 23:22:31.871000,522,-81,420,0,0,0,9815,4203,-817,23641,23695,23566,79,557,538,571,851,172,98,621,851
2013-04-15 23:22:48.535000,518,-135,616,0,0,0,9679,5582,-1599,23690,23732,23589,95,825,804,796,849,174,98,622,849
2013-04-15 23:23:05.360000,514,-171,634,0,0,0,9652,6349,-1719,23684,23749,23593,95,940,914,1005,847,172,100,622,847
2013-04-15 23:23:22.184000,504,-101,477,0,0,0,9780,4777,-1018,23642,23700,23587,93,606,579,623,846,172,99,620,846
2013-04-15 23:23:46.519000,571,-147,549,0,0,0,9727,5924,-1476,23652,23730,23597,98,972,904,807,846,172,100,620,846
2013-04-15 23:24:03.243000,555,-62,358,0,0,0,9849,3585,-629,23621,23682,23565,81,530,504,546,847,170,99,620,847
2013-04-15 23:24:19.727000,561,-215,785,0,0,0,9534,7222,-2481,23671,23698,23559,99,1117,1085,1087,847,169,99,620,847
2013-04-15 23:24:36.210000,582,-176,649,0,0,0,9648,6494,-1768,23661,23706,23580,99,951,918,971,849,168,99,620,849
2013-04-15 23:24:52.784000,583,-180,659,0,0,0,9637,6470,-1807,23683,23728,23618,94,904,867,915,851,169,100,622,851
2013-04-15 23:25:09.468000,625,-174,634,0,0,0,9643,6344,-1740,23668,23717,23591,98,944,905,985,853,171,99,620,853
2013-04-15 23:25:26.122000,563,-53,330,0,0,0,9872,3309,-532,23596,23685,23577,70,510,478,521,854,173,100,620,854
2013-04-15 23:25:42.986000,501,-104,548,0,0,0,9717,4808,-1041,23654,23714,23632,85,739,698,749,851,177,99,620,851
2013-04-15 23:25:59.510000,499,-161,619,0,0,0,9675,6197,-1619,23666,23722,23610,106,955,913,936,848,176,99,620,848
2013-04-15 23:26:15.984000,492,-155,602,0,0,0,9681,6024,-1558,23644,23686,23611,90,926,880,933,849,172,100,621,849
2013-04-15 23:26:32.658000,556,-129,546,0,0,0,9730,5946,-1293,23669,23658,23584,95,835,786,824,848,171,99,621,848
2013-04-15 23:26:49.382000,575,-138,558,0,0,0,9706,5589,-1382,23622,23677,23621,95,827,778,831,848,173,101,620,848
2013-04-15 23:27:06.306000,557,-181,558,0,0,0,9633,6511,-1812,23632,23669,23597,104,942,892,946,848,172,100,620,848
2013-04-15 23:27:23.431000,546,-121,525,0,0,0,9743,5254,-1213,23638,23676,23616,95,716,676,717,848,174,100,620,848
2013-04-15 23:27:40.405000,568,-163,620,0,0,0,9668,6206,-1639,23622,23662,23598,92,920,867,923,849,173,99,620,849
2013-04-15 23:27:57.279000,589,-151,665,0,0,0,9634,5929,-1516,23648,23666,23619,97,935,883,934,850,171,100,620,850
2013-04-15 23:28:13.773000,568,-97,470,0,0,0,9790,4702,-976,23540,23570,23513,92,763,716,748,850,173,101,622,850
2013-04-15 23:28:30.367000,567,-134,556,0,0,0,9720,5563,-1342,23562,23586,23505,82,868,828,876,850,175,100,620,850
2013-04-15 23:28:46.861000,552,-130,545,0,0,0,9724,6017,-1307,23527,23562,23489,97,862,821,876,850,171,100,620,850
2013-04-15 23:29:03.675000,529,-160,614,0,0,0,9676,6142,-1602,23509,23557,23477,89,837,795,843,849,172,100,620,849
2013-04-15 23:29:20.369000,572,-248,614,0,0,0,9532,7851,-2489,23510,23527,23435,108,1121,1078,1132,848,173,100,621,848
2013-04-15 23:29:37.123000,615,-222,728,0,0,0,9563,7288,-2226,23542,23575,23457,103,1082,1042,1093,853,170,99,620,853
2013-04-15 23:29:53.627000,644,-97,550,0,0,0,9733,4656,-976,23571,23596,23498,82,800,769,814,856,168,100,621,856
2013-04-15 23:30:10.671000,635,-81,473,0,0,0,9791,4236,-816,23517,23562,23478,84,689,659,700,858,171,100,620,858
2013-04-15 23:30:53.332000,516,-68,390,0,0,0,9849,3909,-684,23518,23554,23457,77,571,547,578,857,175,101,621,857
2013-04-15 23:31:10.557000,511,-147,586,0,0,0,9699,5863,-1470,23552,23573,23472,101,773,743,784,854,174,101,621,854
2013-04-15 23:31:29.384000,497,-89,404,0,0,0,9832,4477,-750,23526,23529,23455,82,569,539,684,852,175,100,621,852
2013-04-15 23:31:46.709000,508,-115,516,0,0,0,9759,5212,-1158,23518,23545,23440,79,729,704,739,852,172,100,620,852
2013-04-15 23:32:03.533000,530,-156,612,0,0,0,9688,6129,-1565,23557,23547,23457,85,822,795,739,848,174,100,621,848
2013-04-15 23:32:20.117000,521,-141,572,0,0,0,9705,5724,-1419,23556,23558,23489,89,873,840,878,846,175,100,622,846
2013-04-15 23:32:36.771000,533,-129,516,0,0,0,9765,5415,-1291,23509,23542,23468,89,770,735,774,848,171,101,620,848
2013-04-15 23:32:53.235000,534,-108,495,0,0,0,9766,4953,-1088,23455,23555,23433,87,797,768,576,847,176,100,620,847
2013-04-15 23:33:09.829000,569,-144,579,0,0,0,9701,5793,-1447,23477,23504,23404,95,865,832,879,846,171,100,619,846
2013-04-15 23:33:26.493000,578,-182,643,0,0,0,9656,6518,-1826,23445,23485,23392,97,949,912,961,847,173,100,620,847
2013-04-15 23:33:43.047000,581,-107,494,0,0,0,9770,4948,-1078,23419,23481,23380,98,950,905,797,849,176,100,621,849
2013-04-15 23:33:59.700000,587,-125,542,0,0,0,9743,5423,-1251,23418,23474,23384,95,880,831,890,849,174,101,619,849
2013-04-15 23:34:16.384000,581,-88,439,0,0,0,9802,4398,-887,23559,23633,23568,87,826,773,835,849,174,101,621,849
2013-04-15 23:34:32.908000,551,-83,466,0,0,0,9790,4266,-969,23537,23616,23568,74,575,520,666,849,176,101,620,849
2013-04-15 23:34:49.672000,522,-123,527,0,0,0,9737,5271,-1232,23560,23637,23592,93,745,685,745,848,175,100,621,848
2013-04-15 23:35:06.697000,516,-208,697,0,0,0,9582,6979,-2081,23642,23710,23674,102,1031,961,1034,845,176,100,619,845
2013-04-15 23:35:23.341000,529,-111,499,0,0,0,9759,4996,-1116,23688,23793,23753,80,652,591,653,847,174,99,620,847
2013-04-15 23:35:40.846000,536,-108,474,0,0,0,9781,4921,-1084,23709,23789,23730,81,677,623,702,847,178,101,619,847
2013-04-15 23:35:57.770000,560,-83,417,0,0,0,9807,4170,-831,23700,23786,23750,80,727,667,702,845,176,100,621,845
2013-04-15 23:36:14.284000,550,-143,578,0,0,0,9705,5782,-1435,23716,23816,23741,95,816,758,824,846,177,100,621,846
2013-04-15 23:36:30.698000,551,-64,361,0,0,0,9842,3611,-648,23697,23772,23741,79,697,642,702,846,178,100,619,846
2013-04-15 23:36:47.221000,508,-44,430,0,0,0,9800,2903,-446,23617,23730,23694,64,386,334,648,845,180,100,620,845
2013-04-15 23:37:03.965000,513,-147,589,0,0,0,9699,5893,-1478,23726,23798,23726,90,954,893,959,842,178,100,621,842
2013-04-15 23:37:20.549000,493,-123,408,0,0,0,9813,5277,-1237,23675,23764,23711,85,667,612,672,841,173,101,621,841
2013-04-15 23:37:37.053000,504,-101,472,0,0,0,9774,4722,-1019,23647,23750,23702,82,733,673,732,839,175,99,619,839
2013-04-15 23:37:53.737000,539,-197,690,0,0,0,9612,6900,-1977,23698,23785,23706,104,966,903,976,840,172,100,621,840
2013-04-15 23:38:10.561000,546,-114,512,0,0,0,9760,5124,-1144,23684,23770,23701,82,758,704,768,840,172,101,621,840
2013-04-15 23:38:27.175000,594,-149,613,0,0,0,9665,5877,-1497,23644,23717,23669,93,932,871,937,842,170,100,619,842
2013-04-15 23:38:43.649000,606,-149,590,0,0,0,9695,5905,-1490,23660,23735,23660,92,826,772,981,845,171,99,620,845
2013-04-15 23:39:00.213000,622,-192,676,0,0,0,9619,6768,-1920,23660,23799,23724,98,915,861,941,847,172,100,620,847
2013-04-15 23:39:17.257000,623,-161,610,0,0,0,9668,6104,-1612,23755,23788,23744,88,946,891,947,848,171,99,620,848
2013-04-15 23:39:34.081000,631,-146,629,0,0,0,9666,5828,-1469,23729,23781,23743,85,837,779,834,851,168,100,620,851
2013-04-15 23:39:54.411000,624,-119,518,0,0,0,9744,5180,-1198,23737,23799,23758,85,710,652,705,853,174,100,620,853
2013-04-15 23:40:11.235000,627,-180,632,0,0,0,9642,6562,-1804,23831,23861,23798,91,976,923,976,856,173,101,621,856
2013-04-15 23:40:28.059000,599,-98,511,0,0,0,9745,4669,-1175,23885,23909,23891,85,764,710,660,857,173,101,621,857
2013-04-15 23:40:44.523000,581,-101,466,0,0,0,9770,4660,-1014,23875,23911,23884,88,628,581,660,857,174,100,620,857
2013-04-15 23:41:01.307000,561,-142,575,0,0,0,9707,5752,-1421,23945,23950,23909,100,899,848,892,855,174,99,622,855
2013-04-15 23:41:17.770000,567,-179,621,0,0,0,9660,6489,-1662,23922,23933,23892,96,914,862,910,856,170,101,620,856
2013-04-15 23:41:34.454000,598,-151,597,0,0,0,9693,5971,-1513,23945,23965,23934,97,942,887,937,859,169,100,621,859
2013-04-15 23:41:51.279000,610,-101,503,0,0,0,9747,4739,-1019,23895,23940,23917,79,695,641,687,859,167,101,621,859
2013-04-15 23:42:08.003000,597,-192,681,0,0,0,9624,6816,-1923,23928,23817,23756,103,1042,987,881,858,171,100,621,858
2013-04-15 23:42:24.476000,588,-176,639,0,0,0,9640,6391,-1762,23796,23827,23776,98,930,879,934,857,170,100,621,857
2013-04-15 23:42:40.950000,552,-95,475,0,0,0,9785,4564,-951,23776,23822,23810,86,740,684,733,858,171,99,621,858
2013-04-15 23:42:57.434000,561,-117,581,0,0,0,9695,5111,-1468,23799,23826,23800,82,751,695,733,856,172,100,622,856
2013-04-15 23:43:18.103000,534,-113,537,0,0,0,9733,5101,-1130,23785,23798,23773,85,776,724,788,855,173,98,620,855
2013-04-15 23:43:34.928000,546,-207,705,0,0,0,9592,7053,-2075,23813,23796,23786,103,939,883,925,853,170,100,622,853
2013-04-15 23:43:52.152000,582,-139,568,0,0,0,9711,5682,-1393,23777,23788,23766,92,940,884,930,853,170,101,621,853
2013-04-15 23:44:08.716000,592,-136,556,0,0,0,9711,5560,-1363,23781,23810,23766,94,870,816,865,856,170,100,621,856
2013-04-15 23:44:25.500000,586,-110,395,0,0,0,9836,5022,-1100,23784,23772,23770,80,693,643,675,855,172,100,621,855
2013-04-15 23:44:42.224000,543,-134,551,0,0,0,9715,5210,-1343,23796,23793,23772,80,783,739,737,854,175,101,621,854
2013-04-15 23:44:58.948000,535,-169,631,0,0,0,9658,6311,-1691,23771,23790,23737,104,829,785,826,851,176,101,621,851
2013-04-15 23:45:15.452000,550,-120,528,0,0,0,9749,5283,-1204,23809,23802,23768,81,834,785,824,852,173,100,621,852
2013-04-15 23:45:32.056000,583,-149,573,0,0,0,9707,5839,-1493,23809,23769,23744,96,836,788,829,853,174,100,621,853
2013-04-15 23:45:48.680000,575,-117,514,0,0,0,9748,5142,-1175,23774,23800,23752,89,663,622,660,853,173,100,620,853
2013-04-15 23:46:05.254000,530,-47,494,0,0,0,9769,3068,-470,23756,23765,23721,76,596,560,591,850,173,100,621,850
2013-04-15 23:46:21.768000,490,-134,562,0,0,0,9724,5622,-1346,23777,23801,23751,88,837,698,837,846,177,100,621,846
2013-04-15 23:46:38.592000,491,-179,658,0,0,0,9645,6581,-1799,23763,23788,23714,103,900,859,903,845,175,100,620,845
2013-04-15 23:46:55.216000,525,-154,645,0,0,0,9639,5951,-1547,23767,23805,23693,109,980,939,991,846,175,100,620,846
2013-04-15 23:47:12.140000,591,-119,514,0,0,0,9741,5148,-1193,23762,23785,23709,88,773,734,855,846,172,100,620,846
2013-04-15 23:47:29.665000,616,-182,657,0,0,0,9636,6578,-1823,23786,23788,23706,104,978,940,1030,849,170,100,619,849
2013-04-15 23:47:46.790000,638,-141,573,0,0,0,9708,5738,-1415,23744,23783,23695,87,812,732,817,852,168,101,621,852
2013-04-15 23:48:03.404000,618,-105,490,0,0,0,9775,4902,-1056,23727,23748,23666,90,792,755,797,855,170,100,621,855
2013-04-15 23:48:19.897000,601,-167,647,0,0,0,9625,6270,-1674,23751,23774,23688,97,911,872,917,854,170,100,621,854
2013-04-15 23:48:36.561000,553,-82,420,0,0,0,9814,6270,-821,23698,23773,23704,73,594,551,582,854,171,100,620,854
2013-04-15 23:48:53.165000,524,-116,510,0,0,0,9748,5104,-1169,23772,23808,23730,82,844,800,850,851,174,100,622,851
2013-04-15 23:49:09.739000,532,-199,724,0,0,0,9583,6888,-1991,23784,23802,23731,107,1075,1026,1080,851,173,100,621,851
2013-04-15 23:49:26.213000,545,-87,437,0,0,0,9806,4370,-1991,23739,23776,23718,78,739,695,737,851,173,100,622,851
2013-04-15 23:49:42.957000,572,-124,532,0,0,0,9738,5320,-1241,23785,23819,23748,81,755,715,760,852,173,101,621,852
2013-04-15 23:49:59.561000,560,-121,521,0,0,0,9738,5211,-1215,23776,23799,23741,89,719,679,716,851,173,101,621,851
2013-04-15 23:50:16.114000,539,-127,557,0,0,0,9717,5301,-1270,23790,23793,23728,86,813,775,816,851,176,101,620,851
2013-04-15 23:50:32.618000,538,-195,691,0,0,0,9624,6913,-1951,23795,23814,23728,98,1008,971,1017,850,176,101,621,850
2013-04-15 23:50:49.553000,542,-68,367,0,0,0,9832,3676,-682,23746,23780,23701,74,644,611,645,849,175,100,620,849
2013-04-15 23:51:06.477000,514,-58,336,0,0,0,9852,3369,-586,23749,23777,23707,75,685,647,689,847,173,100,621,847
2013-04-15 23:51:23.301000,488,-190,668,0,0,0,9621,6623,-1902,23757,23788,23709,100,970,926,979,844,174,101,620,844
2013-04-15 23:51:42.028000,515,-197,680,0,0,0,9603,6805,-1973,23745,23787,23667,114,1092,926,1108,843,173,101,620,843
2013-04-15 23:51:59.153000,566,-132,547,0,0,0,9721,5479,-1321,23708,23744,23663,93,892,849,871,846,173,100,621,846
2013-04-15 23:52:15.777000,618,-172,636,0,0,0,9651,6368,-1725,23738,23779,23675,101,946,909,959,848,173,101,620,848
2013-04-15 23:52:32.501000,648,-222,696,0,0,0,9594,7316,-2221,23742,23790,23671,97,1047,1006,1061,851,173,101,621,851
2013-04-15 23:52:49.325000,651,-182,646,0,0,0,9625,6468,-1822,23749,23785,23674,105,1028,986,1045,856,173,101,621,856
2013-04-15 23:53:06.149000,676,-170,625,0,0,0,9648,6252,-1705,23727,23756,23691,94,973,928,980,860,172,103,620,860
2013-04-15 23:53:22.873000,650,-142,506,0,0,0,9740,5754,-1421,23706,23772,23661,92,839,802,854,864,170,101,620,864
2013-04-15 23:53:39.327000,591,-134,558,0,0,0,9720,5587,-1349,23751,23776,23650,100,886,849,888,862,174,101,621,862
2013-04-15 23:53:56.321000,567,-158,601,0,0,0,9667,6014,-1589,23744,23789,23680,96,861,826,875,863,173,101,621,863
2013-04-15 23:54:13.045000,535,-60,601,0,0,0,9854,3510,-605,23724,23794,23718,71,649,610,654,863,174,102,622,863
2013-04-15 23:54:29.499000,531,-97,454,0,0,0,9776,4549,-978,23702,23762,23684,76,511,478,518,861,176,101,621,861
2013-04-15 23:54:45.983000,521,-150,584,0,0,0,9683,5848,-1505,23734,23797,23670,92,891,861,869,858,176,100,621,858
2013-04-15 23:55:32.459000,532,-106,484,0,0,0,9768,4843,-1062,23752,23783,23695,79,626,601,635,854,173,101,620,854
2013-04-15 23:55:49.284000,556,-202,720,0,0,0,9559,6887,-2022,23782,23793,23663,104,943,921,959,855,173,101,621,855
2013-04-15 23:56:05.877000,596,-228,741,0,0,0,9556,7414,-2283,23754,23780,23681,93,982,951,912,856,170,100,619,856
2013-04-15 23:56:22.391000,596,-122,524,0,0,0,9736,5247,-1227,23731,23752,23670,103,741,710,746,859,175,101,620,859
2013-04-15 23:56:38.855000,612,-182,625,0,0,0,9657,5247,-1826,23742,23751,23651,107,1029,990,1037,858,173,101,620,858
2013-04-15 23:56:55.579000,585,-106,481,0,0,0,9766,4819,-1060,23724,23766,23676,84,733,631,745,860,172,100,621,860
2013-04-15 23:57:12.223000,562,-124,522,0,0,0,9727,5222,-1244,23759,23800,23689,91,851,819,862,858,169,101,621,858
2013-04-15 23:57:28.666000,585,-142,498,0,0,0,9747,5778,-1425,23737,23757,23638,87,848,823,862,860,168,101,621,860
2013-04-15 23:57:45.170000,555,-146,580,0,0,0,9696,5808,-1464,23708,23751,23636,95,853,825,799,860,171,100,621,860
2013-04-15 23:58:01.774000,586,-121,524,0,0,0,9740,5244,-1219,23708,23726,23620,88,699,675,708,860,174,100,621,860
2013-04-15 23:58:18.198000,570,-132,550,0,0,0,9720,5509,-1329,23742,23726,23635,88,888,861,783,861,174,101,620,861
2013-04-15 23:58:34.681000,576,-156,550,0,0,0,9678,6040,-1568,23748,23776,23632,95,797,782,815,860,174,101,621,860
2013-04-15 23:58:51.245000,584,-175,658,0,0,0,9628,6446,-1848,23813,23814,23658,100,976,962,815,861,171,101,620,861
2013-04-15 23:59:09.371000,600,-182,647,0,0,0,9623,6471,-1825,23780,23788,23642,104,1009,990,1034,863,170,100,620,863
2013-04-16 00:02:42.077000,577,-175,648,0,0,0,9654,6489,-1750,23858,23839,23753,94,784,764,789,867,172,102,621,867
2013-04-16 00:02:59.402000,609,-126,648,0,0,0,9730,5341,-1267,23790,23794,23726,96,659,629,655,869,171,101,621,869
2013-04-16 00:03:17.027000,595,-131,548,0,0,0,9725,5488,-1312,23747,23722,23644,97,866,838,721,867,171,101,622,867
2013-04-16 00:03:34.252000,586,-134,556,0,0,0,9720,5564,-1342,23685,23645,23590,89,727,704,862,866,172,102,622,866
2013-04-16 00:03:58.787000,602,-205,712,0,0,0,9609,7128,-2052,23715,23656,23560,103,1091,1063,1090,868,169,101,622,868
2013-04-16 00:04:15.261000,637,-192,752,0,0,0,9549,6764,-1926,23675,23611,23528,107,1076,1046,1071,871,171,100,621,871
2013-04-16 00:04:31.935000,647,-146,583,0,0,0,9696,5832,-1469,23648,23586,23521,97,930,904,928,874,171,101,620,874
2013-04-16 00:04:48.659000,623,-97,531,0,0,0,9792,4730,-978,23648,23364,23293,78,759,904,759,874,172,101,621,874
2013-04-16 00:05:05.583000,577,-169,459,0,0,0,9805,6348,-1693,23440,23403,23314,107,829,805,828,872,175,101,620,872
2013-04-16 00:05:22.508000,554,-164,630,0,0,0,9674,6302,-1649,23361,23330,23233,96,897,877,883,871,173,102,621,871
2013-04-16 00:05:47.243000,561,-112,631,0,0,0,9670,5091,-1121,23352,23272,23182,91,659,641,880,872,172,101,621,872
2013-04-16 00:06:03.817000,596,-174,644,0,0,0,9651,6442,-1748,23317,23298,23182,100,982,962,990,873,170,101,621,873
2013-04-16 00:06:20.792000,633,-230,740,0,0,0,9547,7403,-2307,23769,23715,23578,114,1151,1135,1030,875,168,101,623,875
2013-04-16 00:06:37.616000,650,-202,696,0,0,0,9602,6966,-2023,23784,23762,23638,93,1019,1005,1035,880,169,103,621,880
2013-04-16 00:06:54.019000,683,-117,681,0,0,0,9619,5104,-1171,23804,23801,23666,86,861,843,872,883,169,103,621,883
2013-04-16 00:07:11.565000,664,-206,662,0,0,0,9645,7043,-2062,23794,23778,23648,107,983,967,998,885,166,101,621,885
2013-04-16 00:07:34.097000,621,-126,538,0,0,0,9734,5382,-1264,23790,23789,23679,84,907,883,918,887,170,102,622,887
2013-04-16 00:07:50.821000,601,-153,534,0,0,0,9733,6004,-1534,23776,23801,23699,89,843,809,853,888,169,101,622,888
2013-04-16 00:08:07.645000,582,-124,471,0,0,0,9785,5323,-1245,23784,23798,23717,85,698,670,702,886,170,102,623,886
2013-04-16 00:08:24.089000,553,-154,607,0,0,0,9691,6073,-1542,23784,23773,23677,92,865,833,889,884,171,102,622,884
2013-04-16 00:08:40.793000,531,-56,340,0,0,0,9863,3400,-567,23687,23728,23658,86,516,484,517,882,170,102,622,882
2013-04-16 00:08:57.517000,471,-54,406,0,0,0,9827,3332,-544,23718,23759,23679,70,549,523,560,877,169,101,623,877
2013-04-16 00:09:14.341000,463,-138,573,0,0,0,9720,5735,-1384,23764,23803,23679,81,674,648,734,871,173,100,622,871
2013-04-16 00:09:31.266000,465,-164,622,0,0,0,9666,6220,-1646,23764,23832,23715,86,841,816,858,868,175,102,623,868
2013-04-16 00:09:47.990000,505,-100,470,0,0,0,9780,4704,-1002,23778,23808,23690,78,706,684,719,867,173,101,622,867
2013-04-16 00:10:04.914000,527,-84,445,0,0,0,9804,4205,-848,23741,23775,23670,81,668,644,683,865,175,102,621,865
2013-04-16 00:10:22.039000,540,-107,608,0,0,0,9689,4806,-1078,23787,23845,23704,81,780,755,798,862,173,101,622,862
2013-04-16 00:10:38.863000,543,-178,685,0,0,0,9610,6478,-1783,23787,23858,23729,92,984,957,999,861,174,101,621,861
2013-04-16 00:10:55.587000,549,-113,504,0,0,0,9754,5048,-1138,23816,23866,23760,92,895,863,768,862,174,102,622,862
2013-04-16 00:11:12.411000,606,-180,647,0,0,0,9632,6470,-1805,23859,23878,23739,104,1129,1096,1148,864,172,101,620,864
2013-04-16 00:11:29.435000,607,-69,384,0,0,0,9842,3848,-691,23770,23822,23736,80,609,579,619,866,174,103,621,866
2013-04-16 00:11:46.270000,583,-154,538,0,0,0,9742,5980,-1547,23807,23847,23743,94,891,851,899,864,172,103,621,864
2013-04-16 00:12:02.904000,587,-170,631,0,0,0,9655,6319,-1701,23814,23854,23756,97,1017,974,958,865,172,101,621,865
2013-04-16 00:12:19.708000,554,-164,611,0,0,0,9656,6116,-1644,23813,23879,23762,100,974,932,990,866,173,102,621,866
2013-04-16 00:12:36.632000,571,-85,428,0,0,0,9807,4287,-853,23789,23844,23761,86,671,630,679,866,173,102,621,866
2013-04-16 00:12:53.556000,536,-156,608,0,0,0,9688,6035,-1569,23804,23862,23740,93,944,911,968,864,176,102,621,864
2013-04-16 00:13:10.681000,549,-114,582,0,0,0,9707,5045,-1149,23799,23847,23733,89,753,723,876,863,174,102,623,863
2013-04-16 00:13:27.405000,548,-164,628,0,0,0,9672,6287,-1648,23826,23848,23718,94,991,961,1008,863,174,102,621,863
2013-04-16 00:13:44.129000,583,-131,554,0,0,0,9728,5548,-1319,23701,23756,23647,84,809,777,824,865,176,102,620,865
2013-04-16 00:14:00.753000,601,-140,571,0,0,0,9718,5678,-1401,23749,23769,23654,89,828,801,841,865,174,101,620,865
2013-04-16 00:14:17.187000,614,-166,633,0,0,0,9672,6334,-1660,23749,23790,23677,97,866,841,1023,865,175,103,621,865
2013-04-16 00:14:33.801000,572,-99,466,0,0,0,9780,4662,-992,23729,23738,23646,80,601,583,608,866,174,103,622,866
2013-04-16 00:14:50.625000,536,-199,605,0,0,0,9679,6881,-1992,23742,23738,23616,97,948,930,963,863,177,101,621,863
2013-04-16 00:15:07.649000,532,-194,592,0,0,0,9696,6869,-1942,23790,23782,23654,92,844,828,855,862,172,101,620,862
2013-04-16 00:15:24.774000,541,-129,543,0,0,0,9727,5431,-1294,23776,23765,23668,84,726,703,812,865,172,101,620,865
2013-04-16 00:15:41.698000,541,-102,481,0,0,0,9780,4814,-1025,23800,23835,23711,83,648,598,661,862,176,102,621,862
2013-04-16 00:15:58.623000,516,-204,708,0,0,0,9608,7084,-2040,23838,23825,23657,95,1041,1029,1061,859,175,101,621,859
2013-04-16 00:16:15.447000,512,-141,581,0,0,0,9716,5819,-1415,23817,23858,23714,81,807,790,832,859,171,102,620,859
2013-04-16 00:16:31.950000,475,-84,452,0,0,0,9802,5819,-841,23734,23770,23644,79,524,512,541,858,173,101,621,858
2013-04-16 00:16:48.695000,466,-76,403,0,0,0,9826,4037,-760,23746,23780,23650,91,651,640,631,854,176,102,621,854
2013-04-16 00:17:05.318000,450,-116,513,0,0,0,9753,5135,-1161,23787,23828,23672,100,833,816,631,850,176,102,620,850
2013-04-16 00:17:22.153000,469,-116,515,0,0,0,9752,5151,-1167,23758,23800,23672,83,681,657,699,848,175,102,620,848
2013-04-16 00:17:38.746000,496,-122,527,0,0,0,9740,5279,-1225,23758,23813,23689,77,708,684,728,847,175,102,620,847
2013-04-16 00:17:55.491000,521,-111,501,0,0,0,9759,5012,-1118,23721,23771,23646,88,662,636,746,846,174,102,620,846
2013-04-16 00:18:12.715000,508,-79,416,0,0,0,9823,4160,-790,23670,23740,23607,78,638,580,656,846,175,103,620,846
2013-04-16 00:18:29.540000,513,-128,541,0,0,0,9730,5410,-1281,23725,23785,23662,89,685,658,656,843,174,103,620,843
2013-04-16 00:18:46.264000,512,-110,442,0,0,0,9811,4953,-1108,23687,23767,23642,85,655,626,674,844,176,102,620,844
2013-04-16 00:19:58.167000,564,-138,569,0,0,0,9714,5691,-1389,23773,23803,23634,90,911,895,938,842,171,102,619,842
2013-04-16 00:20:14.791000,555,-81,521,0,0,0,9799,4168,-904,23746,23758,23608,89,602,592,672,843,172,102,618,843
2013-04-16 00:20:31.615000,505,-111,419,0,0,0,9756,4956,-1112,23726,23792,23615,84,757,745,712,841,172,103,620,841
2013-04-16 00:20:48.640000,504,-129,543,0,0,0,9727,5438,-1294,23724,23783,23624,91,717,700,745,840,171,103,620,840
2013-04-16 00:21:05.564000,506,-90,443,0,0,0,9798,4432,-903,23756,23826,23669,74,725,708,753,840,175,102,619,840
2013-04-16 00:21:22.488000,486,-47,301,0,0,0,9877,3011,-475,23696,23782,23637,67,401,386,424,837,179,104,619,837
2013-04-16 00:21:39.312000,471,-148,523,0,0,0,9732,5907,-1480,23777,23807,23664,92,771,753,791,835,178,103,619,835
2013-04-16 00:21:55.856000,484,-161,614,0,0,0,9672,6146,-1610,23748,23789,23652,90,767,749,840,835,175,102,619,835
